,Feature name,Optimal AUC @ 50%,Above threshold
891,log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8440559440559441,1
892,log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.8440241228070176,0
893,log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.844,1
894,log-sigma-4-0-mm-3D_glcm_SumSquares,0.844,1
895,wavelet-LLH_firstorder_Uniformity,0.8439978847170808,0
896,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.8439978847170808,1
897,wavelet-LHH_glszm_SmallAreaEmphasis,0.843978102189781,0
898,wavelet-HHH_glcm_ClusterTendency,0.8439743589743589,1
899,wavelet-HHH_glcm_Contrast,0.8439743589743589,0
900,wavelet-HHH_glcm_Correlation,0.8439743589743589,1
901,wavelet-HHH_glcm_DifferenceAverage,0.8439743589743589,0
902,wavelet-HHH_glcm_Id,0.8439743589743589,1
903,wavelet-HHH_glcm_Idm,0.8439743589743589,1
904,wavelet-HHH_glcm_InverseVariance,0.8439743589743589,0
905,wavelet-LLL_glrlm_RunPercentage,0.8439011968423733,1
906,wavelet-LLL_glrlm_GrayLevelVariance,0.8437807276302851,1
907,wavelet-LHL_firstorder_Skewness,0.843767867352773,0
908,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.843767867352773,0
909,log-sigma-5-0-mm-3D_glcm_SumEntropy,0.8437333333333334,1
910,log-sigma-1-0-mm-3D_firstorder_Maximum,0.8436957779063042,0
911,log-sigma-5-0-mm-3D_glcm_JointEnergy,0.8436012691697515,0
912,log-sigma-4-0-mm-3D_glcm_Id,0.8436,0
913,log-sigma-4-0-mm-3D_glcm_Idm,0.8436,0
914,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.8435511856564487,1
915,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.8435511856564487,1
916,wavelet-HLH_firstorder_Range,0.8435114503816794,0
917,original_glrlm_LongRunLowGrayLevelEmphasis,0.8434920634920635,1
918,wavelet-LHL_glcm_MCC,0.8434221146085553,0
919,wavelet-LHH_firstorder_Skewness,0.8432592592592593,1
920,wavelet-HLH_firstorder_Median,0.8431681091004458,1
921,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.8431372549019607,0
922,wavelet-HLL_gldm_DependenceEntropy,0.8430769230769232,1
923,wavelet-HHH_glcm_MaximumProbability,0.8430627206081998,0
924,log-sigma-3-0-mm-3D_glcm_Contrast,0.8429402432575357,1
925,log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.8429102344196684,0
926,wavelet-LHL_glcm_SumEntropy,0.8428460743801653,1
927,log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.8428205128205128,1
928,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.8428148148148148,0
929,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.8428148148148148,0
930,log-sigma-5-0-mm-3D_ngtdm_Complexity,0.8428046366977664,0
931,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.8427972027972027,1
932,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.8427905701754386,1
933,wavelet-HHH_firstorder_Kurtosis,0.8427552839317545,0
934,original_glcm_DifferenceAverage,0.8427010148321623,1
935,wavelet-HHH_glcm_ClusterProminence,0.8427010148321623,1
936,log-sigma-1-0-mm-3D_glrlm_RunVariance,0.8426573426573427,1
937,log-sigma-1-0-mm-3D_glcm_SumSquares,0.842607973421927,1
938,wavelet-LHH_glcm_JointEntropy,0.842516447368421,0
939,wavelet-LLL_glcm_ClusterProminence,0.8423839261471626,1
940,wavelet-LLH_firstorder_90Percentile,0.8423733129615483,1
941,wavelet-LHH_firstorder_Kurtosis,0.8423459779391984,0
942,wavelet-HLL_gldm_SmallDependenceEmphasis,0.8422498554077502,0
943,log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.842239185750636,0
944,log-sigma-1-0-mm-3D_firstorder_Range,0.8421955403087479,0
945,log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8421955403087479,0
946,wavelet-HHH_glcm_SumSquares,0.8421578421578422,0
947,wavelet-LHL_glcm_JointAverage,0.8421129645888206,0
948,wavelet-LHL_glcm_SumAverage,0.8421129645888206,0
949,wavelet-LLH_glszm_GrayLevelVariance,0.8421052631578947,0
950,wavelet-LHH_glcm_DifferenceEntropy,0.8421052631578947,0
951,wavelet-HHH_gldm_GrayLevelVariance,0.842063492063492,0
952,wavelet-HLL_ngtdm_Complexity,0.8420542635658914,0
953,log-sigma-4-0-mm-3D_firstorder_Entropy,0.8420000000000001,1
954,wavelet-LHH_firstorder_RootMeanSquared,0.842,1
955,wavelet-LHL_gldm_GrayLevelVariance,0.8419879360083923,1
956,wavelet-LLH_firstorder_RootMeanSquared,0.8419766494705404,0
957,log-sigma-5-0-mm-3D_firstorder_Median,0.8419682017543859,0
958,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.8419259259259259,1
959,wavelet-LHL_firstorder_Variance,0.8418568056648309,1
960,log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.8418181818181818,0
961,wavelet-LHH_glcm_Idmn,0.8417777777777777,0
962,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.8417667238421956,1
963,log-sigma-5-0-mm-3D_glcm_MaximumProbability,0.8417366946778712,0
964,wavelet-HHL_glcm_JointAverage,0.8417333333333333,0
965,wavelet-HHL_glcm_SumAverage,0.8417333333333333,0
966,log-sigma-3-0-mm-3D_glcm_Correlation,0.8417051316861255,1
967,original_glcm_Contrast,0.8416838842975207,1
968,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.8415388754371805,1
969,wavelet-HLL_glrlm_LongRunEmphasis,0.8415268941584731,1
970,wavelet-HLL_glrlm_RunVariance,0.841526894158473,1
971,wavelet-HLL_glcm_Imc1,0.8414901387874362,1
972,original_glrlm_RunLengthNonUniformityNormalized,0.841485986250661,1
973,log-sigma-4-0-mm-3D_glcm_JointEntropy,0.8414043583535109,1
974,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8413986013986015,1
975,log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.8413926499032882,0
976,log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8413547237076648,0
977,wavelet-LHL_firstorder_Maximum,0.8411949685534591,0
978,wavelet-HLH_glcm_JointAverage,0.8411353241861715,1
979,wavelet-HLH_glcm_SumAverage,0.8411353241861715,1
980,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.8410893707033316,0
981,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8410422448350293,1
982,log-sigma-4-0-mm-3D_glcm_SumEntropy,0.841000807102502,1
983,wavelet-HLH_glcm_ClusterShade,0.8409669211195929,1
984,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8409367396593673,1
985,wavelet-LHL_firstorder_Mean,0.8408,0
986,log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.8407692307692307,0
987,wavelet-HHH_firstorder_Maximum,0.8405594405594405,0
988,wavelet-HHL_gldm_LargeDependenceEmphasis,0.8405333333333334,1
989,original_glcm_MaximumProbability,0.8405224059429667,0
990,wavelet-HLL_firstorder_Skewness,0.840486194477791,0
991,log-sigma-2-0-mm-3D_firstorder_Maximum,0.8403570383377231,0
992,wavelet-LHH_ngtdm_Contrast,0.8403361344537814,1
993,wavelet-HLH_glcm_Contrast,0.8402666666666667,0
994,log-sigma-5-0-mm-3D_glcm_Imc2,0.8401937046004843,1
995,wavelet-HLH_firstorder_Kurtosis,0.8401626524867063,1
996,log-sigma-4-0-mm-3D_glcm_InverseVariance,0.8401521111985313,1
997,wavelet-LHH_glcm_Idn,0.8401481481481481,0
998,wavelet-LHH_glrlm_RunEntropy,0.840080971659919,0
999,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.8400591875168145,0
1000,wavelet-LLH_glrlm_RunPercentage,0.8400000000000001,0
1001,wavelet-HHL_glcm_MaximumProbability,0.8399180567749488,1
1002,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.8398757763975155,0
1003,wavelet-HHL_glcm_InverseVariance,0.8397469008264462,0
1004,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.8396997497914929,0
1005,log-sigma-2-0-mm-3D_glcm_InverseVariance,0.8395625692137321,0
1006,wavelet-LHL_firstorder_RootMeanSquared,0.8395329894108065,0
1007,log-sigma-3-0-mm-3D_firstorder_Mean,0.8395211191821361,0
1008,log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,0.8393182409575852,0
1009,original_glszm_GrayLevelVariance,0.8392520850147969,1
1010,wavelet-HLL_glcm_SumEntropy,0.8391119221411192,0
1011,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.8391119221411192,0
1012,wavelet-LHH_gldm_LargeDependenceEmphasis,0.8389629629629629,0
1013,log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.8387051173310714,0
1014,log-sigma-1-0-mm-3D_glcm_JointAverage,0.8387051173310714,0
1015,log-sigma-1-0-mm-3D_glcm_SumAverage,0.8387051173310714,0
1016,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.8385986862683765,1
1017,original_glrlm_ShortRunHighGrayLevelEmphasis,0.8385354141656662,0
1018,log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8384866767219709,0
1019,wavelet-HHH_glcm_Autocorrelation,0.8384469182731469,1
1020,wavelet-HHL_ngtdm_Strength,0.8384422896465437,1
1021,wavelet-HLL_gldm_DependenceVariance,0.8383264462809917,1
1022,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.8383216783216784,0
1023,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.8383104654291095,0
1024,wavelet-HHL_firstorder_Kurtosis,0.8382773874577153,0
1025,wavelet-LLL_glcm_InverseVariance,0.8381689232753063,0
1026,log-sigma-1-0-mm-3D_firstorder_Mean,0.838076923076923,0
1027,wavelet-HLH_glszm_GrayLevelVariance,0.8379983036471587,0
1028,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.8379730997810447,0
1029,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.837925925925926,1
1030,wavelet-HLH_glrlm_RunPercentage,0.8379073756432247,1
1031,wavelet-HHL_firstorder_RootMeanSquared,0.8379069141781006,0
1032,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.8378582202111614,0
1033,wavelet-LLH_firstorder_Mean,0.8377681238121097,0
1034,log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,0.8377644368210405,1
1035,wavelet-LHL_firstorder_Kurtosis,0.8377569607077804,0
1036,wavelet-HHH_firstorder_Mean,0.8377569607077804,0
1037,wavelet-HHL_glrlm_RunPercentage,0.8376,0
1038,log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.8375295043273012,0
1039,wavelet-HLH_glrlm_ShortRunEmphasis,0.8374961455442491,1
1040,log-sigma-1-0-mm-3D_firstorder_Skewness,0.8374652162914242,1
1041,log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.8373608471354874,1
1042,wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.8373426573426573,0
1043,wavelet-LHH_glrlm_ShortRunEmphasis,0.8373015873015872,1
1044,original_glcm_Idm,0.837229763700352,0
1045,wavelet-HLH_glcm_Id,0.8372250882432799,1
1046,wavelet-HLH_glcm_Idm,0.8372250882432799,1
1047,log-sigma-4-0-mm-3D_glrlm_GrayLevelVariance,0.8372,1
1048,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.8371999999999999,0
1049,log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.8371851851851853,0
1050,wavelet-HLL_firstorder_Minimum,0.837062937062937,1
1051,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.8370336108541473,1
1052,wavelet-LHH_glcm_Autocorrelation,0.8369915130231197,0
1053,wavelet-LHL_glcm_Imc1,0.8369841269841269,0
1054,wavelet-LHL_glszm_ZoneEntropy,0.836976320582878,1
1055,wavelet-LHL_gldm_SmallDependenceEmphasis,0.8369652945924132,1
1056,wavelet-LLH_firstorder_Maximum,0.836906803887936,0
1057,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.8368588048651507,1
1058,wavelet-LLL_firstorder_Skewness,0.8366459627329194,1
1059,log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.8365462937822427,0
1060,wavelet-LHL_gldm_LargeDependenceEmphasis,0.8365333333333334,0
1061,wavelet-LHL_glrlm_RunPercentage,0.8365333333333334,1
1062,wavelet-LLL_firstorder_Kurtosis,0.8365290068829893,0
1063,log-sigma-5-0-mm-3D_firstorder_Entropy,0.8364621893178212,1
1064,wavelet-LHH_firstorder_Mean,0.8364105348900353,1
1065,wavelet-HHL_glrlm_ShortRunEmphasis,0.8364,0
1066,wavelet-LLH_glcm_JointEntropy,0.8363636363636363,0
1067,log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.8363350485991996,0
1068,wavelet-HLL_gldm_GrayLevelVariance,0.8363350485991995,0
1069,wavelet-HLH_firstorder_Skewness,0.8362845138055222,1
1070,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.8362237762237762,1
1071,wavelet-HHL_gldm_DependenceVariance,0.8360745614035088,0
1072,wavelet-HLH_glcm_DifferenceAverage,0.8360236750067258,0
1073,log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.8359333685880487,1
1074,log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.8358250276854928,1
1075,wavelet-HHL_glcm_Autocorrelation,0.8358011634056054,0
1076,wavelet-HHH_firstorder_Minimum,0.8357364998586373,1
1077,original_firstorder_Minimum,0.8352592592592593,1
1078,original_glrlm_LongRunEmphasis,0.8352187028657617,0
1079,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.8351581508515815,0
1080,log-sigma-3-0-mm-3D_firstorder_Maximum,0.8351581508515815,0
1081,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.8351151315789473,1
1082,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.8350619782443713,0
1083,log-sigma-4-0-mm-3D_glcm_Imc1,0.8349354920313686,0
1084,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.8345791805094132,1
1085,log-sigma-3-0-mm-3D_firstorder_Median,0.83454398708636,1
1086,log-sigma-4-0-mm-3D_firstorder_Median,0.8345439870863599,1
1087,log-sigma-1-0-mm-3D_firstorder_90Percentile,0.8344792462439521,1
1088,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.8344791115811739,1
1089,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.8344055944055944,1
1090,original_gldm_LowGrayLevelEmphasis,0.8343978102189782,1
1091,original_glrlm_LowGrayLevelRunEmphasis,0.8343978102189782,1
1092,wavelet-HHL_gldm_LowGrayLevelEmphasis,0.8343469063987308,1
1093,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.8343469063987308,1
1094,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.8343469063987308,1
1095,wavelet-HHH_firstorder_Skewness,0.8343388637506285,1
1096,wavelet-HHH_firstorder_Median,0.834323347107438,0
1097,wavelet-LLL_glcm_ClusterShade,0.8342857142857143,1
1098,wavelet-LHL_glrlm_LongRunEmphasis,0.8342147012162877,0
1099,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.8341815097540288,0
1100,log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.8340824960338444,1
1101,wavelet-HLH_glcm_Autocorrelation,0.8339502908514014,1
1102,wavelet-HLL_ngtdm_Contrast,0.8338815789473684,1
1103,wavelet-HHL_gldm_HighGrayLevelEmphasis,0.8338666666666666,0
1104,wavelet-LHL_glrlm_ShortRunEmphasis,0.8338180856689582,1
1105,original_glcm_JointAverage,0.8337895377128954,0
1106,original_glcm_SumAverage,0.8337895377128954,0
1107,wavelet-LHL_glrlm_RunVariance,0.833685880486515,0
1108,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.8336416897934011,1
1109,wavelet-LHL_firstorder_90Percentile,0.8335935467083008,1
1110,wavelet-HLL_glcm_ClusterShade,0.8335485537190083,1
1111,wavelet-LHH_glcm_MCC,0.8334265734265733,1
1112,original_glcm_InverseVariance,0.8333333333333334,0
1113,log-sigma-5-0-mm-3D_glcm_Imc1,0.8333333333333333,1
1114,log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.8332851359167148,0
1115,wavelet-HLL_glcm_MCC,0.8331949058693244,0
1116,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.8331468531468532,0
1117,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.8330474556889651,0
1118,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.833006993006993,1
1119,wavelet-LHL_glcm_SumSquares,0.832943013270882,1
1120,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.8328671328671329,1
1121,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.8328671328671329,1
1122,wavelet-LLL_glcm_MCC,0.8328033268101761,1
1123,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.8328,1
1124,original_gldm_SmallDependenceEmphasis,0.8327850877192983,1
1125,original_shape_Sphericity,0.8325322539843157,0
1126,wavelet-LHH_glrlm_RunVariance,0.8325154958677685,1
1127,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.8324358974358975,1
1128,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.832391713747646,0
1129,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.8323739035087719,0
1130,original_glcm_Id,0.8323338330834583,0
1131,log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8322924798334634,0
1132,wavelet-HLL_firstorder_Kurtosis,0.8322688564476887,1
1133,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.8322024314390726,1
1134,original_glcm_Autocorrelation,0.8319647201946473,0
1135,original_gldm_HighGrayLevelEmphasis,0.8319647201946473,0
1136,original_glrlm_HighGrayLevelRunEmphasis,0.8319647201946473,0
1137,wavelet-HLL_firstorder_Maximum,0.8318700614574187,0
1138,wavelet-HHL_firstorder_Range,0.8318666666666668,0
1139,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.8318666666666668,1
1140,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.8317720530835284,1
1141,wavelet-HLL_glcm_SumSquares,0.831761006289308,0
1142,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.8317191283292977,1
1143,log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.8316369804919422,0
1144,wavelet-HLH_glcm_Idmn,0.8316083916083916,0
1145,wavelet-HLH_glcm_Idn,0.8316083916083916,0
1146,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.8314831945729263,1
1147,wavelet-LHL_glcm_ClusterShade,0.8314383923849815,1
1148,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.8313321898227559,1
1149,log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8313286713286714,1
1150,wavelet-HHH_ngtdm_Complexity,0.8313061872025382,0
1151,wavelet-HLL_glcm_ClusterProminence,0.8311810599946193,0
1152,wavelet-HLL_firstorder_Variance,0.8310463121783876,0
1153,log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.831032412965186,1
1154,log-sigma-4-0-mm-3D_glcm_MaximumProbability,0.831025641025641,0
1155,wavelet-LHH_glcm_ClusterShade,0.8309629629629629,1
1156,wavelet-HLH_glcm_ClusterProminence,0.8309333333333333,1
1157,wavelet-HLL_firstorder_Range,0.8309090909090909,0
1158,log-sigma-2-0-mm-3D_glcm_Id,0.8307888040712469,1
1159,wavelet-HLL_glszm_GrayLevelVariance,0.8307311995836586,0
1160,wavelet-HLL_glcm_Autocorrelation,0.8306474413344642,0
1161,wavelet-HLL_glcm_JointAverage,0.8306474413344642,0
1162,wavelet-HLL_glcm_SumAverage,0.8306474413344642,0
1163,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.8306474413344642,0
1164,wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.8306474413344642,0
1165,wavelet-LHL_glcm_DifferenceVariance,0.8306010928961749,1
1166,wavelet-LHL_firstorder_Entropy,0.8306010928961748,1
1167,wavelet-LHL_glszm_ZonePercentage,0.8305647840531561,1
1168,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8305063913470994,0
1169,wavelet-LHL_glcm_JointEntropy,0.8304709862086911,1
1170,wavelet-LHL_gldm_DependenceEntropy,0.8303202479338843,1
1171,wavelet-LHH_glcm_Imc2,0.8302564102564103,0
1172,log-sigma-1-0-mm-3D_glcm_ClusterShade,0.8301809210526315,1
1173,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.830139902676399,0
1174,wavelet-LHH_glcm_JointAverage,0.8301320528211285,0
1175,wavelet-LHH_glcm_SumAverage,0.8301320528211285,0
1176,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.830045740423099,0
1177,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.830045740423099,0
1178,wavelet-HHH_glcm_JointEntropy,0.8300457404230989,1
1179,log-sigma-2-0-mm-3D_glcm_Contrast,0.8300110741971206,0
1180,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.8299841353781068,1
1181,wavelet-HHL_firstorder_Skewness,0.8299505594587562,0
1182,wavelet-HLH_firstorder_Minimum,0.8299406276505513,1
1183,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.8298666666666668,0
1184,wavelet-HHL_firstorder_Minimum,0.8298666666666666,1
1185,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.8297697368421053,0
1186,wavelet-LHL_glcm_JointEnergy,0.8295305533700498,0
1187,log-sigma-5-0-mm-3D_firstorder_Mean,0.8294956140350876,1
1188,wavelet-LLH_firstorder_Median,0.8294666666666667,0
1189,log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8293862999745353,0
1190,wavelet-HHH_glcm_JointAverage,0.8293712855802314,1
1191,wavelet-HHH_glcm_SumAverage,0.8293712855802314,1
1192,log-sigma-5-0-mm-3D_firstorder_RootMeanSquared,0.8293585526315789,1
1193,wavelet-LHL_glcm_Contrast,0.8293000260213376,1
1194,wavelet-LHH_gldm_HighGrayLevelEmphasis,0.8292274939172749,0
1195,original_glszm_SizeZoneNonUniformityNormalized,0.829190904283448,1
1196,log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.8291805094130675,0
1197,wavelet-HLH_glszm_ZoneEntropy,0.8289036544850499,1
1198,wavelet-HLL_glcm_ClusterTendency,0.8288097257562906,0
1199,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.8285538082022819,1
1200,wavelet-HLH_gldm_LargeDependenceEmphasis,0.8284734133790738,0
1201,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.8283999999999999,0
1202,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.8283503802779962,1
1203,wavelet-LHL_glcm_Imc2,0.8280798149219202,1
1204,original_firstorder_Skewness,0.8280542986425339,1
1205,wavelet-LHL_ngtdm_Complexity,0.8280445969125214,0
1206,wavelet-HHL_glrlm_RunVariance,0.827972027972028,0
1207,wavelet-HHH_glcm_DifferenceEntropy,0.8279352226720649,1
1208,log-sigma-1-0-mm-3D_glcm_ClusterProminence,0.8278577246809666,0
1209,wavelet-HHH_glszm_ZoneEntropy,0.8277126099706745,0
1210,log-sigma-2-0-mm-3D_glcm_Idm,0.8276923076923077,1
1211,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.8275374611252473,1
1212,wavelet-LHL_firstorder_InterquartileRange,0.8274324678730658,1
1213,wavelet-HHL_glrlm_LongRunEmphasis,0.8274145816518698,1
1214,log-sigma-4-0-mm-3D_firstorder_Mean,0.8273960983884648,1
1215,wavelet-HLH_ngtdm_Contrast,0.8272727272727273,1
1216,wavelet-LHH_glcm_MaximumProbability,0.8272547356516822,1
1217,log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.8272122614227877,1
1218,original_glcm_ClusterShade,0.8272049689440993,1
1219,log-sigma-5-0-mm-3D_glszm_GrayLevelVariance,0.8271999999999999,1
1220,original_glrlm_RunVariance,0.8271878072763028,0
1221,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.8270666666666667,0
1222,log-sigma-2-0-mm-3D_glrlm_RunVariance,0.827043171327722,1
1223,wavelet-LHL_glcm_DifferenceEntropy,0.8270390768423813,1
1224,wavelet-LLH_glszm_ZoneEntropy,0.8269581056466302,1
1225,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8269333333333332,1
1226,wavelet-HHH_glcm_DifferenceVariance,0.8269230769230769,1
1227,wavelet-HHH_glcm_Imc1,0.8269230769230769,1
1228,wavelet-HHH_glcm_JointEnergy,0.8269230769230769,0
1229,log-sigma-2-0-mm-3D_firstorder_Median,0.8268272425249169,0
1230,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.8267768161552583,1
1231,wavelet-HHL_ngtdm_Complexity,0.8267419962335216,0
1232,wavelet-LHH_firstorder_90Percentile,0.826645685811697,1
1233,wavelet-LHL_firstorder_10Percentile,0.826567785584179,0
1234,wavelet-LLL_firstorder_Maximum,0.8265494912118408,0
1235,wavelet-HHH_glcm_ClusterShade,0.8264609157601821,1
1236,wavelet-LHL_firstorder_Uniformity,0.8263834251245737,0
1237,wavelet-LHL_glszm_SmallAreaEmphasis,0.826343201754386,1
1238,wavelet-HHL_firstorder_Mean,0.8261538461538461,1
1239,wavelet-HLL_glrlm_GrayLevelVariance,0.8261501850872555,1
1240,wavelet-HLL_glcm_Idn,0.8261333333333333,1
1241,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8260928590822698,0
1242,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.826043453401944,0
1243,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.8259966777408638,1
1244,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.8259900340938893,1
1245,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.8259900340938893,0
1246,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.8259348937315039,0
1247,wavelet-LLH_glcm_Idn,0.8256296296296297,0
1248,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.8255208333333334,0
1249,log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,0.8254666666666667,1
1250,original_glrlm_RunPercentage,0.825337331334333,1
1251,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.8252519893899204,1
1252,wavelet-LHH_firstorder_Median,0.8251342945999436,0
1253,log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.8250666666666667,0
1254,log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.8248999428244712,0
1255,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.8248175182481752,0
1256,wavelet-HLH_glrlm_RunVariance,0.8247863247863247,1
1257,wavelet-LHH_glcm_SumEntropy,0.824757004002287,0
1258,log-sigma-3-0-mm-3D_glcm_InverseVariance,0.8247570040022869,0
1259,wavelet-HHL_glcm_Imc2,0.8245333333333333,0
