,Feature name,Optimal AUC @ 50%,Above threshold
0,log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.9028148148148147,0
1,log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.9028148148148147,0
2,original_glrlm_GrayLevelNonUniformity,0.9020681265206812,0
3,original_ngtdm_Coarseness,0.9020681265206812,1
4,wavelet-LLL_glszm_LargeAreaEmphasis,0.9013986013986014,0
5,wavelet-LLL_glszm_ZoneVariance,0.9013986013986014,0
6,original_shape_MeshVolume,0.9013137316233969,0
7,original_shape_VoxelVolume,0.9013137316233969,0
8,wavelet-LLH_firstorder_Energy,0.9013137316233969,0
9,wavelet-LLH_firstorder_TotalEnergy,0.9013137316233969,0
10,wavelet-LHL_firstorder_Energy,0.9013137316233969,0
11,wavelet-LHL_firstorder_TotalEnergy,0.9013137316233969,0
12,wavelet-LHH_firstorder_Energy,0.9013137316233969,0
13,wavelet-LHH_firstorder_TotalEnergy,0.9013137316233969,0
14,wavelet-LHH_gldm_GrayLevelNonUniformity,0.9013137316233969,0
15,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.9013137316233969,0
16,wavelet-LHH_ngtdm_Coarseness,0.9013137316233969,1
17,wavelet-HLL_firstorder_Energy,0.9013137316233969,0
18,wavelet-HLL_firstorder_TotalEnergy,0.9013137316233969,0
19,wavelet-HLH_firstorder_Energy,0.9013137316233969,0
20,wavelet-HLH_firstorder_TotalEnergy,0.9013137316233969,0
21,wavelet-HLH_gldm_GrayLevelNonUniformity,0.9013137316233969,0
22,wavelet-HLH_glrlm_GrayLevelNonUniformity,0.9013137316233969,0
23,wavelet-HLH_glrlm_RunLengthNonUniformity,0.9013137316233969,0
24,wavelet-HLH_ngtdm_Coarseness,0.9013137316233969,1
25,wavelet-HHL_firstorder_Energy,0.9013137316233969,0
26,wavelet-HHL_firstorder_TotalEnergy,0.9013137316233969,0
27,wavelet-HHH_firstorder_Energy,0.9013137316233969,0
28,wavelet-HHH_firstorder_TotalEnergy,0.9013137316233969,0
29,wavelet-HHH_gldm_GrayLevelNonUniformity,0.9013137316233969,0
30,wavelet-HHH_glrlm_GrayLevelNonUniformity,0.9013137316233969,0
31,wavelet-HHH_glrlm_RunLengthNonUniformity,0.9013137316233969,0
32,wavelet-HHH_ngtdm_Coarseness,0.9013137316233969,1
33,log-sigma-1-0-mm-3D_firstorder_Energy,0.9013137316233969,0
34,log-sigma-1-0-mm-3D_firstorder_TotalEnergy,0.9013137316233969,0
35,log-sigma-2-0-mm-3D_firstorder_Energy,0.9013137316233969,0
36,log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.9013137316233969,0
37,log-sigma-3-0-mm-3D_firstorder_Energy,0.9013137316233969,0
38,log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.9013137316233969,0
39,log-sigma-4-0-mm-3D_firstorder_Energy,0.9013137316233969,0
40,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.9013137316233969,0
41,log-sigma-5-0-mm-3D_firstorder_Energy,0.9013137316233969,0
42,log-sigma-5-0-mm-3D_firstorder_TotalEnergy,0.9013137316233969,0
43,wavelet-LLH_glrlm_RunLengthNonUniformity,0.9011717545482577,0
44,wavelet-LLH_gldm_GrayLevelNonUniformity,0.9002189552705662,0
45,log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.9000925069380202,1
46,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.9000925069380202,1
47,log-sigma-4-0-mm-3D_ngtdm_Coarseness,0.9000925069380202,1
48,wavelet-HHH_gldm_DependenceNonUniformity,0.9000625586487332,0
49,wavelet-LHH_glrlm_RunLengthNonUniformity,0.8996825396825396,0
50,log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,0.8991241789177354,0
51,wavelet-LLH_gldm_DependenceNonUniformity,0.8989677822959025,0
52,wavelet-LLH_glrlm_GrayLevelNonUniformity,0.8989677822959025,0
53,wavelet-LLH_ngtdm_Coarseness,0.8989677822959025,1
54,original_glszm_LargeAreaEmphasis,0.898887913374305,0
55,original_glszm_ZoneVariance,0.898887913374305,0
56,wavelet-LHH_gldm_DependenceNonUniformity,0.8988113856740695,0
57,wavelet-HLH_gldm_DependenceNonUniformity,0.8988113856740695,0
58,log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,0.8988113856740695,0
59,original_firstorder_Energy,0.8985714285714285,0
60,original_firstorder_TotalEnergy,0.8985714285714285,0
61,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,0.8985714285714285,0
62,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,0.8985714285714285,0
63,log-sigma-1-0-mm-3D_ngtdm_Coarseness,0.8985714285714285,1
64,log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.8983703703703703,0
65,wavelet-HHL_gldm_DependenceNonUniformity,0.8982664233576643,0
66,original_shape_SurfaceArea,0.8982539682539682,0
67,wavelet-LLL_firstorder_Energy,0.8973141172617098,0
68,wavelet-LLL_firstorder_TotalEnergy,0.8973141172617098,0
69,log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.8962962962962963,0
70,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.8961904761904763,0
71,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.8961481481481481,0
72,wavelet-HLL_glrlm_GrayLevelNonUniformity,0.8960317460317461,0
73,wavelet-HLL_ngtdm_Coarseness,0.8960317460317461,1
74,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.8956213382670367,0
75,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.8952250608272505,0
76,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.8951706188548294,0
77,wavelet-LHL_gldm_DependenceNonUniformity,0.8941269841269841,0
78,original_shape_Maximum3DDiameter,0.8941194870190804,0
79,wavelet-HHL_glrlm_GrayLevelNonUniformity,0.8938095238095238,0
80,wavelet-HHL_ngtdm_Coarseness,0.8938095238095238,1
81,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.8938066937754144,0
82,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.8936502971535815,0
83,wavelet-HHL_gldm_GrayLevelNonUniformity,0.8928461301264262,0
84,log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.8926984126984127,0
85,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.8926919518963922,0
86,log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.8925570228091236,0
87,wavelet-LHL_glszm_GrayLevelNonUniformity,0.8925377736663582,0
88,wavelet-LHL_ngtdm_Coarseness,0.8923809523809524,1
89,wavelet-LLL_gldm_GrayLevelNonUniformity,0.8922569027611045,0
90,wavelet-HHL_glrlm_RunLengthNonUniformity,0.892183698296837,0
91,log-sigma-5-0-mm-3D_gldm_DependenceNonUniformity,0.8920863309352519,0
92,wavelet-LHL_gldm_GrayLevelNonUniformity,0.8919567827130853,0
93,wavelet-HLL_gldm_GrayLevelNonUniformity,0.8919299343134188,0
94,log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.8917004048582996,0
95,wavelet-HLL_glszm_GrayLevelNonUniformity,0.8916127042861549,0
